userhandle,kokil_ideology,relevance_kw,relevance_delib,barbera_ideology
joanneprada,0.00525129447330862,0.00256685975927018,0.093674441754982,-0.915365087842814
joanwalsh,0.00515856627561569,0.00856531049250534,0.0786323947474488,-0.841621233572914
jodyhighroller,0.00326379715557843,0.00227029914529915,0.0752679058131535,1.2815515655446
joebiden,0.00277907390196581,0.0285392414570034,0.0852252702504291,0.467698799114508
joebudden,0.0026567027006436,0,0.0515031277040607,-2.05374891063182
joejonas,0.00467429673615902,0.00321112104706934,0.114086867773171,0.524400512708041
joel9one,0.00268227753153965,0.0054095826893354,0.0802342584626533,0.125661346855074
joelembiid,0.00233689579664567,0,0.0626526363797705,0
joelmchale,0.00439476833281706,0.0022387156629422,0.104823543085679,-1.2815515655446
joelosteen,0.002360980853546,0.00146486418616331,0.0937867634385892,0
joenbc,0.00363654166863966,0.141414141414141,0.105185577658828,0.80642124701824
joerogan,0.00390116148783688,0.00388507691825673,0.092362380941235,0.331853346436817
joeybadass,0.00290377593608688,0.00472813238770686,0.0877713781711487,-0.0752698620998298
joeybats19,0.00457628913681685,0.00195989748228554,0.107747971679412,1.08031934081496
john_cardiff_,0.00226699801698627,0.00229709035222052,0.0612530365138535,0
johnboyega,0.0034024084232244,0.00334176300578035,0.0831253097905631,0
johnbrennan,0.00221589673073698,0.042983565107459,0.0777584716813078,-0.553384719555673
johncena,0.00417663283376434,0.00178369293040167,0.108855989122688,1.03643338949379
johnclaytonnfl,0.00309269391058158,0.00252755739661588,0.0875436980531102,0
johncleese,0.00442710001495373,0.0100267379679144,0.0825846196014031,-1.34075503369022
johncmaxwell,0.00298682146045873,0.00209366391184573,0.0876941156087996,1.22652812003661
johncusack,0.00381370541907806,0.0833333333333334,0.0614885934805159,-2.32634787404084
johnfugelsang,0.00315042512495946,0.0286353189639108,0.0723052936637677,0.706302562840088
johngreen,0.00453530082168399,0.00557722575788681,0.110620860139981,1.2815515655446
johnkerry,0.00284142312159636,0.0160703512075617,0.0998750843806417,-1.03643338949379
johnkrasinski,0.00493539341906409,0.00194672131147541,0.103802967209629,-2.32634787404084
johnlegend,0.00426928639199076,0.0229772589243539,0.0997108242470618,-1.47579102817917
johnlegere,0.00411420089200997,0,0.0699966254429675,0.582841507271216
johnmayer,0.0039118403888835,0.00177229114465563,0.0870379534030358,-2.32634787404084
johnrampton,0.0021978864661562,0.00492686682063126,0.0503588173333146,0.994457883209753
johnstamos,0.00409106888888114,0.00364298724954463,0.101140006825961,-2.32634787404084
johnwall,0.00458888431001411,0.00776848591549296,0.114401602454764,0.305480788099397
jon_favreau,0.0046966999290053,0.00229921509553635,0.112443689953309,-0.331853346436817
jonahhill,0.00173878900699327,0,0,0
joncoopertweets,0.00245126355945402,0.0694398409015578,0.0611041668013785,-1.17498679206609
jonfavs,0.00334549394609272,0.0461230329041487,0.0737868123334718,0.358458793251194
jonheyman,0.00242609146316247,0.00326583932070542,0.0717882401841911,0.841621233572914
jonlovett,0.00423149941215654,0.0202239860824182,0.103742877507799,1.08031934081496
jonnybones,0.00291702302863714,0.00199652777777778,0.0701999597679846,0
jordanbpeterson,0.00358122784438908,0.0080879825867797,0.0788567663996733,1.47579102817917
jordanpeele,0.00495244184379848,0.00480058188871378,0.104623099808085,-2.05374891063182
jordanspieth,0.00376323349621138,0.00186200475845661,0.105250740380224,0.150969215496777
jordinsparks,0.00470268072806285,9.76222020779584e-4,0.100958019566814,-0.176374164780861
jordynwoods,0.00253508149434134,4.30848772081e-4,0.0579719562463399,0
joshtpm,0.00306736397033425,0.0237661197758423,0.0664634684353449,1.03643338949379
joshuadun,0.00217178069117862,0,0.0577876030786721,0
joyannreid,0.00400782805122895,0.0541829215431296,0.0777105488663646,0.553384719555673
joycemeyer,0.00268800784051581,2.13732300293882e-4,0.0803611210785742,0
joycewhitevance,0.00382023840481112,0.0444330949948927,0.0916974624198386,0.150969215496777
jstlivinbbyy,0.00298046056531498,0.0039437759126302,0.0497310473286341,0
jtimberlake,0.00474965671200055,0.0026446481204829,0.107065919545522,-1.75068607125217
juddapatow,0.00294743159820988,0.0273972602739726,0.0851872815144483,-2.05374891063182
juddlegum,0.00347696327402368,0.0465949820788531,0.0779543880420609,0.553384719555673
judgejeanine,0.00443692383149704,0.0341428832784486,0.106492731518995,1.47579102817917
judicialwatch,0.00148052058499713,0.0534383954154728,0.0675432805751504,1.47579102817917
juiceworlddd,0.00299521753638854,0.00205109080738393,0.0454002343761125,0
jumpman23,0.00323813019336342,0.00319590923617769,0.090182773483961,0
jussiesmollett,0.00450151348710194,0.00295632893506945,0.104082032878861,-2.32634787404084
justdemi,0.00451012282634083,0.00550844512407034,0.0941369757240625,-0.674489750196082
justinbieber,0.00478693011055158,0.00228959418916785,0.117281020523375,0.877896295051229
justinroiland,0.0053331478138429,0.00221233785892271,0.114356233991425,-1.08031934081496
justintrudeau,0.00114330463864691,0.00789991063449508,0.0534672652063885,-1.47579102817917
justinverlander,0.00408065184074821,0.00269487972851582,0.0990981640209266,1.47579102817917
justsanaa,0.00435500020078985,0.00621092121717383,0.100349481900578,-1.40507156030963
jvn,0.00420629092252899,0.0181186673156055,0.090874265276105,-2.05374891063182
jysexton,0.00408771354366814,0.023961284230406,0.0828993868382597,-2.05374891063182
kaceymusgraves,0.00420742862361994,0.00276786364629616,0.0940825041919051,-1.1263911290388
kaepernick7,0.0046484275285705,0.0199968334388854,0.0971352801499432,-1.34075503369022
kaj33,0.00346684847058719,0.00777547823059516,0.0805197442195376,-0.80642124701824
kalaniballfree,0.0022875317354353,0,0.044613338261967,-0.674489750196082
kaliuchis,0.00442095831548153,0.00543478260869565,0.047532600159779,-2.32634787404084
kalpenn,0.00449986342303682,0.0195213514781792,0.102142095217303,-1.55477359459685
kamalaharris,0.00426310837571784,0.0501304915180513,0.0850992698388575,-1.34075503369022
kameronbennett,0.0041955332368274496,0.00176231706382653,0.0895168187980208,1.1263911290388
kandi,0.00368985010040906,0.00191339375629406,0.086263236975886,-2.32634787404084
kanyewest,0.00397318792675001,0.00472016183412003,0.0765165927705065,0.305480788099397
karamo,0.00431402830018384,0.00758431499112473,0.098486769002006,-1.47579102817917
karrueche,0.0050361968987377,0.00459526334393779,0.108326857042145,0.877896295051229
kashdoll,0.0027802159132902,0,0.039757575799133,0
kasie,0.00426669345004386,0.0236567762630313,0.100842059923685,1.22652812003661
kateupton,0.00488476664115117,0.00209718670076726,0.112868934045637,0.553384719555673
kathygriffin,0.00332483285228432,0.0175831076572864,0.0850943615877572,-1.88079360815125
katiecouric,0.00339049701503013,0.0257820556892403,0.086343503216802,0.994457883209753
katienolan,0.00328499075862573,0.00105408254277143,0.0610547166206599,-1.40507156030963
katyperry,0.00368744225171353,0.00234377378017228,0.0858804570298557,-2.32634787404084
katyturnbc,0.00359760063451801,0.0306569343065693,0.081782382930516,0.706302562840088
kayajones,0.00277018268835676,0.0296468161897396,0.0778504107034553,1.47579102817917
kchenoweth,0.00416014184076484,0.00186188219363575,0.103872366997723,-0.2533471031358
kdtrey5,0.00194345641443604,0,0.0516632133377599,0
keeganmkey,0.00516992717228843,0.00414667859175543,0.123294917319477,-0.954165253146194
keemstar,0.00301698662769675,0.00429767021035965,0.0632455114974125,1.22652812003661
kehlani,0.0042633617473709,0.00142153146322972,0.0927166435316082,-2.32634787404084
keitholbermann,0.00218770154097972,7.54096112977309e-4,0.0636745185757904,-2.32634787404084
keithurban,0.00300238986046072,0.00294117647058823,0.0543109263218374,0
kekepalmer,0.00460472778682636,0.00132211008769997,0.0954963746841845,-2.05374891063182
kellyannepolls,0.00387932480005248,0.0408834387066661,0.0991904484544019,1.2815515655446
kellyosbourne,0.00474105435774578,0.00148720999405116,0.0883001916518162,-1.34075503369022
kellyrowland,0.00467921699221434,0.00322427690848744,0.0991046117018659,-2.05374891063182
ken_rosenthal,0.00263423402301786,0.00316546762589928,0.0654825260835942,0
kencaillat,0.004142001680731,0.0036620100366201,0.103075198869712,-0.331853346436817
kendalljenner,0.00453433352808981,0.00254309126871998,0.104188282406077,-0.201893479141851
kendricklamar,0.00168016467162045,0,0.108821079239262,0
kenjeong,0.00491053868956675,0,0.0725442556051763,-1.2815515655446
kennychesney,0.00420450069806129,0.00106387331723884,0.106471704232381,-1.1263911290388
kenradio,0.00280697306653885,0.00592239451502716,0.0707581880644851,1.1263911290388
kensingtonroyal,0.00334946029115059,0.00426681572573132,0.0965901469603635,0.467698799114508
kerihilson,0.00434472059235849,0.00377025509385528,0.0893956042568932,-1.88079360815125
kerrywashington,0.00444983680348407,0.0118987705801999,0.103535975302649,-2.05374891063182
kesharose,0.00427869952096493,0,0.0640979977129759,0
kevinhart4real,0.00384838784140135,0.00172425845236154,0.0894838520241447,-2.32634787404084
kevinjonas,0.00488389782920676,0.00179807605861728,0.110440642241403,1.03643338949379
kevinlove,0.00398406601639001,0.00176133861734919,0.10287710073134,0.358458793251194
kevinmkruse,0.00434200485643451,0.0326377742108079,0.0793193523363072,-2.05374891063182
kevinspacey,0.00385528075739447,0.0040912442615542,0.103072628623822,-1.22652812003661
khadidon,0.00247113202591756,0,0.0466417324879364,0
khloekardashian,0.00472458337575366,4.41598586884522e-4,0.090911700995322,0.877896295051229
kianlawley,0.00259429383075527,0,0.0519871251624956,0
kicksonfire,0.00193885456203536,0.00326370757180157,0.0447280968637605,0
kidcudi,0.00426678308795447,0.00314026517794836,0.0713345054207218,0
kimguilfoyle,0.00356085394945042,0.0486065823225077,0.0933037846845057,1.34075503369022
kingbach,0.00400973465490882,0.00192723237750394,0.0882759102042475,0.0250689082587111
kingjames,0.00395201937109313,0,0.0694867133879641,0
kirkfranklin,0.00247372638552784,0.00251527128997485,0.074984339215765,0
kirkherbstreit,0.00352518872108307,0.00182648401826484,0.0965798293102521,1.22652812003661
klaythompson,0.00371205049455385,0,0.0823810220528685,-3
kmichelle,0.0029459127477499,0.00137542572701074,0.0678438539949406,0
kobebryant,0.00387369561982861,0.0025110657133129,0.0997525276133144,1.08031934081496
kodakblack1k,1.41370201832712e-4,0.0125725338491296,0.0280443351381282,0
kourtneykardash,0.00243238337567329,0,0.0664818037980534,0
krangtnelson,0.00438707397121384,0.00687285223367696,0.0985202075867409,1.08031934081496
krisbryant_23,0.00512122422088237,0.00123263110712685,0.111425886185643,1.22652812003661
kristenschaaled,0.00462822253995945,0.0236422819941751,0.102737398184593,-2.32634787404084
kumailn,0.00441105632112402,0.00222283967768825,0.125836243903267,-1.55477359459685
kurkjian_espn,0.00255639954659636,0.00137681344177864,0.0819793506642257,0
kurteichenwald,0.00398174615534683,0.0271454656116859,0.0845004012287779,0.80642124701824
kylegriffin1,0.00353116901959924,0.054355882788951,0.0810803325035166,0.10043372051147
kylekuzma,0.00390482743860723,0.00535546927299505,0.0695399441196716,0
kyliecosmetics,0.00254784745616036,8.92325996430696e-4,0.0438342998672441,0
kyliejenner,0.00250448508757977,0,0.0543290827255562,0
kylor3n,0.0044143789149748,0,0.097140866859238,0
kyrieirving,0.00439238092485222,0.00115453931065555,0.105092843254853,0.553384719555673
ladygaga,0.00430416548983168,0.00500190289784157,0.0907681614749032,-0.279319034447454
lakers,0.00345951676620882,0.0029471357524406,0.0779035108344166,0
lala,0.00462732913188221,0.00241833962764195,0.0917365763064107,0.279319034447454
lanadelrey,0.0027678187553964702,0.0047556142668428,0.0520726221128242,0
landonromano,0.00359919636117687,0.00165030117996534,0.0605937512819232,-1.55477359459685
larryfitzgerald,0.00459631553704066,0.00220199933745153,0.113615218489817,0.279319034447454
larrywilmore,0.0051163294718222,0.0142543859649123,0.125208354495107,0.994457883209753
lastweektonight,0.00380749922633283,0.00465336382995504,0.0917207147513444,-0.738846849185214
latimes,0.0031216813861727,0.0271824949244304,0.0777505671133899,0.877896295051229
laughnyc,0.00357746958555943,0.00406219358453565,0.0616089034250004,0
laurencohan,0.00460490879165107,0.00106593573930257,0.116689597474523,-0.227544976641149
laurenconrad,0.00171325989400121,0.00246507806080526,0.0365055943101503,0
laurenduca,0.00375901651055796,0.00707547169811321,0.06142410485614,0.439913165673234
laurenlondon,0.00440039168217537,0.00175287064322731,0.0948599584546733,-1.1263911290388
lavarbigballer,0.00175720319727496,0,0.0694487583353167,0
lavernecox,0.00466968776568895,0.0122332859174965,0.104242330433484,-1.75068607125217
lawrence,0.00317448503712258,0.054936305732484,0.0780650102234399,-0.706302562840088
leadtoday,0.00299657555820038,0,0.0587128912974003,1.22652812003661
leamichele,0.0049022167267423,0.00103241792277514,0.0984933981102535,-0.80642124701824
leanandcuisine,0.00299374315021045,0,0.0473311768655696,0
lecrae,0.00405771121664907,0.00347269508375323,0.106960578636426,-1.55477359459685
lenadunham,0.0043763626451607,0.00465562656974251,0.0877757180872,-2.05374891063182
leodicaprio,0.00377365910721924,0.0139094650205761,0.100810028980933,-1.64485362695147
lesdoggg,0.00539403574338007,0.00229357798165138,0.108392345111222,-0.954165253146194
levarburton,0.00385306988525337,0.00498102466793169,0.100470618559479,-1.40507156030963
leveonbell,0.00225199851428801,0.00397707334191134,0.0469198456392027,0
liampayne,0.0028504247744046,0.00330727600721588,0.0632736650326658,0
lifehacker,0.00216307963849057,0.00295089707271011,0.0575712485380538,0
lilbaby4pf,0.00374633959257716,0,0.0484982833989152,0
lilbibby_,0.00240308669722288,0,0.0401146839654813,0
lilbthebasedgod,0.00134992915692232,0,0.0561748354991223,1.40507156030963
lildickytweets,0.00478079035543817,0.0024458183300496,0.104235561009553,-2.05374891063182
lildurk,0.00209428113654982,0,0.0514590251880502,0
lilduval,0.00342493135737175,0.0201973031346682,0.0614178459593978,0
lilireinhart,0.00446610945443564,0.00253574188562596,0.0843257546845296,-2.32634787404084
lilpump,0.00311624795817525,0,0.0242173847553746,0
lilreese300,0.00262706230853567,0,0.0326189110927344,0
liltunechi,0.00499033034558629,0.00210637177461822,0.0759885112253335,0
liluzivert,-0.003157010723265,0,0,0
lilyachty,0.00415947421111115,0.0016595335837191,0.084674486097765,-1.88079360815125
lin_manuel,0.00327374257123365,0.00104306362688124,0.0602040984962853,-2.05374891063182
lindsaylohan,0.00360576536887267,0.00303951367781155,0.108316798737084,0.772193214188685
lindseygrahamsc,0.00255185436046078,0.05286800276434,0.0903461877554187,1.47579102817917
lizakoshy,0.00469984602000426,0.00164944148658524,0.0814624097130558,0.467698799114508
lizgillies,0.00490297110867238,7.87194961952244e-4,0.102476453606325,-1.17498679206609
llcoolj,0.00423568870012682,0.0016849199663016,0.108198936260561,0.738846849185214
loganpaul,0.0030897087891328,0.00152225537356147,0.0627747153114749,0.915365087842814
lohanthony,0.00528930110943908,0.0027711065952337,0.0818603324236306,0.877896295051229
lolgop,0.0039512985662291,0.0638550452983443,0.0789106638991838,0.994457883209753
loneblockbuster,0.00425915225710767,0.00292672151968635,0.0898690561464634,0
lord_voldemort7,0.00560970493931888,0,0.0511015415463,0
lorigreiner,0.00384549298453578,6.23020611598567e-4,0.0853747527507925,0.10043372051147
loudobbs,0.00237458636913228,0.0388670663634484,0.0844534134905288,1.64485362695147
louis_tomlinson,0.00344744213944644,0,0.075590449657959,0
louyfierce,0.00411040508319381,4.98338870431893e-4,0.0894250511774838,1.22652812003661
lucyhale,0.004544230037127,0.0020622493794157,0.100871141378592,-2.32634787404084
ludacris,0.00362422230281387,0.00221213179648388,0.0817278122583813,-0.201893479141851
luke5sos,0.0037824224439986,0,0.0586641975847016,0
lukebryanonline,0.00415977608778222,0.00381795042724683,0.116700133552338,2.32634787404084
lupefiasco,0.00361476664310157,0.00573661980709828,0.0812520236834896,-2.32634787404084
lupita_nyongo,0.0032473664610662,0.0033518112672425,0.0791182406792939,0
machinegunkelly,0.00220580679599093,0.00304498269896194,0.0661243882697763,0
macmiller,0.00431696600612448,0.00165837479270315,0.101404050729646,-1.22652812003661
maddow,0.00242254255129202,0.0249641752771702,0.0719555751237271,0.2533471031358
maddowblog,0.00352517640144874,0.0391430838402539,0.0797281724264292,0.772193214188685
madelainepetsch,0.00291627692790713,0.00163769211388259,0.0539953267924294,0
madisonpettis,0.00189170470711065,0,0.036763589209473,0
maggienyt,0.00369927403190039,0.0344551282051282,0.0696320875487601,1.08031934081496
magicjohnson,0.00324710142742235,0.00674823169566049,0.0957945223834928,0.495850347347453
maisie_williams,0.0043654601847753,0.00311589785273996,0.0977104140557198,-0.915365087842814
malala,0.00257979578841433,0.00786862812179268,0.080284036293136,-3
malcolmnance,0.00256560799274261,0.0256581386725992,0.0865368331064952,-1.88079360815125
mannymua733,0.00348908019630839,6.54193379562999e-4,0.0580909404389094,-1.1263911290388
marawilson,0.00417263104487581,0.00248826958623632,0.056095128031076,-2.05374891063182
marchmadness,0.00386651955718823,0.00199570734646232,0.0895752767545216,1.2815515655446
marclamonthill,0.00348183405229798,0.00489875898105813,0.0870885510399053,0.841621233572914
marcmaron,0.00436060662765904,0.00189407736577548,0.124421365024661,-1.34075503369022
marcorubio,0.00226072196512227,0.0285677015392643,0.0669339364761323,1.55477359459685
margaretcho,0.00520588703568403,0.00733320552147239,0.109892673280071,1.17498679206609
marinadiamandis,0.00483147988324532,0.00494826810616284,0.0704599888031941,0
mariska,0.0044797770261499,0.00763561869795407,0.107297118388413,-0.674489750196082
marketwatch,0.00141048239022354,0.0268722466960352,0.0472838233357072,1.34075503369022
markhoppus,0.00404784193840326,0.00518259611907919,0.0892270217461119,0
markiplier,0.00393620429596942,4.23728813559322e-4,0.0625033415369625,0
marklevinshow,0.00148223010180727,0.0412608225108225,0.0598092475122178,1.64485362695147
markruffalo,0.00414531423025386,0.0311323233207811,0.0966987699600581,-2.32634787404084
markschlereth,0.00299649090575248,0.00142694063926941,0.0792723682173759,0.279319034447454
markwahlberg,0.00218449355231876,9.91298601167529e-4,0.0703299608726337,0
marlonwayans,0.0027559333631674,0.00130643054144288,0.0562642967625602,-0.176374164780861
maroon5,0.00471079609883319,0.00367813319665953,0.125949424846574,-0.358458793251194
marscuriosity,0.00418975438272681,0.00136244149515933,0.0974402450874086,0.385320466407568
marshmellomusic,0.00444228017976933,0.00153369119461208,0.104694246094978,-2.32634787404084
marthastewart,0.00350944544065725,0.0022146951537259,0.0803198725338729,0.201893479141851
marvel,0.00292415986674784,0.00337626609978741,0.0622708972704815,0.305480788099397
marvelstudios,0.00319487261886196,0,0.0734867841610982,0
maryjblige,0.00511197231247658,0.00131648235913639,0.108947975239613,0.495850347347453
mashable,0.00259207300665103,0.00927246790299572,0.0583222337168334,0.412463129441405
masonramsey,0.00235583705929187,0,0.0269068355089739,0
mathieu_era,0.00292280996254915,0,0.0719879108354191,0
matpatgt,0.00475581900667452,0.00275905488482334,0.0914837076008669,-2.05374891063182
matt_vandyke,0.00406218148851794,0.0189225622846872,0.0952893834197044,1.64485362695147
matthewberrytmr,0.00305433069235097,9.32902762827413e-4,0.0721218626292106,-0.439913165673234
matthewespinosa,0.00268249233623297,0,0.0603589747449536,0
mayoclinic,0.00241337459937724,0.00201997531141286,0.082631057400306,0.994457883209753
mcconaughey,0.00357525524145951,0.00369242728509425,0.0970713621912538,-0.201893479141851
mcdonalds,0.00330265088766161,0,0.0804359684096927,1.03643338949379
mcilroyrory,0.00410454360014302,0.00149887133182844,0.10331250656816,0.954165253146195
mcshay13,0.00213269202109483,0,0.0660009453938809,0
mcuban,0.00397801897009334,0.00774842352553271,0.103587135705208,1.34075503369022
medium,0.0036102790979754,0.00546448087431694,0.0782225299990292,-0.412463129441405
meekmill,0.00293743404474875,0.00989384726373286,0.0502867591880555,0
meganamram,0.00460257022983016,0.0585163960522127,0.0922330596841856,-2.32634787404084
meghanmccain,0.00285369162260093,0.00558659217877095,0.0827150988629076,1.17498679206609
megynkelly,0.00389316032379951,0.0215139442231076,0.0981309863154578,1.22652812003661
melaniatrump,0.00415952655059319,0.00968069326254977,0.116136757641642,1.34075503369022
melkiperespn,0.00324123590851833,0.00148945921173236,0.0938694654373343,1.22652812003661
melod1p,0.00110345075288611,0.00762485703393062,0.0551370541636152,0
menshumor,0.00408238003498565,4.67508181393174e-4,0.0819453551440625,-2.05374891063182
mental_floss,0.00208055529855381,0.00306637806637806,0.0385196610166774,0.772193214188685
merriamwebster,0.00569860580191601,0.00119021051848546,0.0718371655985583,-1.1263911290388
metallica,0.00264936988614028,0.00136612021857923,0.0681831323139736,0
metroboomin,0.00353971016638162,7.1800394902172e-4,0.0770172662208771,0
miakhalifa,0.00408512522650954,0.00176832009590889,0.0901372783609254,0.150969215496777
michael5sos,0.00469290611659151,0.00271662432966413,0.0890567776364848,-2.32634787404084
michaelb4jordan,0.00286836410723307,0.00369893856545513,0.0483736331101758,0
michaelcohen212,0.0049840661607455,0.0211312700106723,0.1565637888959,1.08031934081496
michaelphelps,0.00476010009307167,0.00253427895981088,0.106759500672268,0.305480788099397
michaelsmith,0.00512485993829873,0.00288250235451925,0.11017946018174,0
michaelstrahan,0.00455974712656894,0.00158622841689203,0.1186096469421,0.841621233572914
michaelvick,0.00267684556973051,0.00129589632829374,0.0736735052445716,0
michelledbeadle,0.00421846991355738,0.00268710754087232,0.109844589351462,-0.954165253146194
michelleisawolf,0.00450962293315642,0.00313087038196618,0.0908060706874817,-1.22652812003661
michellemalkin,0.00327585247541199,0.023709167544784,0.0619035629183464,1.40507156030963
michelleobama,0.00357293943317826,0.0215067130780706,0.0933555109285632,0.553384719555673
microsoft,0.0033182268341836,0.00299167533818939,0.0934212846466289,0.524400512708041
migos,-7.77965635397001e-4,0.00286350620426344,0.0462131854037988,0
mike_pence,0.00154916483847256,0.0677125234647359,0.0768936746244626,1.64485362695147
mikeekhoury,0.00287563614580936,0,0.0443776714193926,0
mikel_jollett,0.00371749769636664,0.0251431764212879,0.0813294606946758,-2.32634787404084
mikethemiz,0.00330334453502306,0.00193908976844987,0.0955657181788909,1.22652812003661
miketrout,0.00510265340595515,0.00196987253765933,0.117736073391709,1.22652812003661
miketyson,0.00181527421685082,0.00170680826853783,0.0511482622730482,0
mileycyrus,0.00477034918733261,0.00659850922569346,0.105903302342757,0.385320466407568
minakimes,0.0026540309076777,0.00129898246373674,0.0615221165230638,-2.32634787404084
mindykaling,0.00430755561555396,0.00198943541195033,0.096218394821262307,-0.674489750196082
mirandalambert,0.00437321236664271,0.00156053058039733,0.0928832083785104,-0.201893479141851
mirandasings,0.0029606167666185,0,0.0623944982232151,0
mishacollins,0.00405703425624654,0.0154332981735413,0.0897567452949327,0.954165253146195
missyelliott,0.00351251355195151,0.00159275714644983,0.0502913128523935,-1.1263911290388
mitchellreports,0.00344315583408074,0.044137022397892,0.0837136563577878,0.954165253146195
mittromney,0.00300920829983892,0.0328663793103448,0.0985371688693839,1.40507156030963
mlb,0.00272904911483771,0.00526315789473684,0.0765270694102955,0.150969215496777
mlbnetwork,0.00369186297919159,9.7835391953039e-4,0.0720487090857519,-0.358458793251194
mlbtraderumors,0.00235998614611433,0.0037622272385252,0.0568027628291299,0
mls,0.00359100550805522,0,0.0789153665575242,0.385320466407568
mmfa,0.00380640995916659,0.0401413138088167,0.0556297593112089,0.643345405392917
mmflint,0.00364288514693192,0.0346822974213001,0.0823759044898603,-2.05374891063182
mmpadellan,0.00445065142616448,0.0401646920426855,0.0848765131486654,-2.32634787404084
moby_dickhead,0.00494110984220215,0.00284111087435187,0.104423935805455,-2.32634787404084
mollyjongfast,0.00268835146873515,0.0221381532856943,0.0670669360931033,0.467698799114508
momsdemand,0.00360572998271308,0.0482901702675633,0.0741313569803824,-0.582841507271216
money23green,0.00456146940434566,0.00177288420266866,0.100336684851101,0.305480788099397
moneybaggyo,0.00229004271122843,0,0.0349092986853451,0
moneylynch,0.00287693718644443,0,0.0621870119680627,0
monicacrowley,0.0038301617706755,0.0341886174423365,0.101872519562111,1.55477359459685
monicalewinsky,0.00427672948035456,0.00757719265012312,0.0987019048813321,-1.88079360815125
morning_joe,0.00311554423088574,0.0359954083306002,0.0759491789152345,0.954165253146195
morningmika,0.00407517496609977,0.0150341453470594,0.0966345362998616,0.877896295051229
morphebrushes,0.0028061989532322,0,0.0641046584059342,0
mortreport,0.00337959472439728,0.00293063025789546,0.0886470751861737,1.17498679206609
motherjones,0.00263311274679397,0.0560255812404237,0.0708066061453883,0
moveon,0.00366403822012432,0.0270775808319231,0.0642398716681667,-0.80642124701824
mradamscott,0.00457133821437349,0.0153388007846659,0.105067337871516,-1.88079360815125
mrbobodenkirk,0.00286326432139957,0.00407438361888843,0.0650172803484876,0
mrgeorgewallace,0.0049354510380417,0.016750418760469,0.0964573961245442,-1.34075503369022
mrleonardkim,0.00313656764035411,0.00641373526074301,0.0678014447194072,1.64485362695147
msnbc,0.002956114026635,0.0647472197584772,0.0776483386665759,0.772193214188685
mtv,0.00425866838787646,6.80156435980275e-4,0.0660604789340952,0.0752698620998299
mtvnews,0.00323169058515991,0.0122321067529317,0.0734139895352958,-1.40507156030963
mulaney,0.00444481335896477,0.00440905783142845,0.112403684927996,-1.2815515655446
murraynewlands,0.00360024658285062,6.64338642364364e-4,0.0825570505898825,1.22652812003661
museummodernart,0.00263455368879085,0.00240973374417319,0.0792198232050155,-1.34075503369022
myfabolouslife,0.0021017225689467,0,0.0429774340279462,0
naacp,0.00380917607664734,0.0339761864833138,0.0959663128938688,0.412463129441405
nadeshot,0.00386574176669495,0.00123385106691828,0.116107370814104,0.553384719555673
naral,0.00363142683321231,0.0462519936204147,0.07532480559716,-0.915365087842814
nas,0.0043310489094963,0.00186083604705257,0.105459500844595,0.305480788099397
nasa,0.00262391014605727,0.00675468222290452,0.0672283258072545,0.305480788099397
nasahubble,0.00230552979232619,6.87876182287188e-4,0.061165034783798,0
nascar,0.0032388822059597,0.00335101926836079,0.086499569246019,0
nashgrier,0.00415708538530194,0.00122434987021891,0.0934284954553323,-2.32634787404084
natashabertrand,0.0025822342945924,0.0292447777182646,0.0694329704220744,0.954165253146195
natemaingard,0.00518759504872645,5.49118664543408e-4,0.104936983543163,0.0501535834647337
natesilver538,0.00443367100589736,0.0342452401065696,0.0775770516812287,-0.706302562840088
natgeo,0.00288910915411387,0.0097459101983989,0.0648784530917604,0
natgeophotos,0.00261937895403311,0,0.070087756520976,0
natgeotravel,0.00295239512674785,0.00226452480362324,0.074880416421854,1.03643338949379
nathanfillion,0.00457459540060486,0.00474338059982432,0.100791659746357,0.358458793251194
nba,0.00276277156401892,0.00210903722450701,0.0515771072895175,0.279319034447454
nba2k,0.00361994622471496,9.72668028401906e-4,0.10239898769005,0.954165253146195
nbaontnt,0.00337328697637982,0.00144568360181743,0.0832322977840167,0.305480788099397
nbatv,0.00386019255334911,0,0.0751233254330623,0
nbc,0.00317714697550587,0,0.042033739078425,0
nbcnews,0.00248476514405796,0.0536189631131956,0.0720059962775182,0.412463129441405
nbcnightlynews,0.00243085381838455,0.0279357057626167,0.0688855263004064,-1.2815515655446
nbcolympics,0.00415761668504988,0.00166049303870226,0.109853569122931,0.553384719555673
nbcsnl,0.00496856355917846,0.00190711240744896,0.107502778631455,0.305480788099397
nbcsports,0.00226631003992322,9.15192190359976e-4,0.0658400546246604,-0.227544976641149
nbcthevoice,0.00349231693335474,0,0.0934295040920733,0.994457883209753
ncaa,0.00294984936945596,0.00757575757575758,0.0797527283343779,0
neilhimself,0.00301679887810004,0.00380896571930853,0.0931126110058306,0
neiltyson,0.00357515045373333,0.00478292862398823,0.0925618085442604,-1.88079360815125
nelly_mo,0.00387833468659078,0.00980392156862746,0.05810976532879,0
neneleakes,0.00425903288068042,0.0019666769788306,0.0886071002303124,1.22652812003661
netflix,0.00305846599745823,6.72834314550042e-4,0.0614092057278226,-2.32634787404084
newshour,0.00238415682128121,0.0434718754589514,0.0815729621766814,1.17498679206609
newsweek,0.00244627396933956,0.0685078909612626,0.0486330853559722,0.358458793251194
